DateTime	product_1_plan	product_1_plan_cumsum	product_1_fact	product_1_fact_cumsum	product_2_status	product_2_plan	product_2_plan_cumsum	product_2_fact	product_2_fact_cumsum	product_2_accomplished	product_3_status	product_3_plan	product_3_plan_cumsum	product_3_fact	product_3_fact_cumsum	product_3_accomplished	product_4_status	product_4_plan	product_4_plan_cumsum	product_4_fact	product_4_fact_cumsum	product_4_accomplished
2016-03-05	300	4700	484.522	2114.571		500.0	4300	535.216	4474.552	104.05934883720928		25.0	120	37.52	185.221	154.35083333333333		3.0	13	6.036	31.686	243.73846153846154
2016-03-06	300	5000	395.778	2510.349								25.0	145	36.641	221.862	153.00827586206896		3.0	16	6.85	38.536	240.85000000000002
2016-03-07	300	5300	436.736	2947.085								25.0	170	39.638	261.5	153.82352941176472		3.0	19	5.218	43.754000000000005	230.28421052631583
2016-03-08	300	5600	504.886	3451.971								25.0	195	34.026	295.526	151.5517948717949		3.0	22	3.202	46.956	213.43636363636364
2016-03-09	300	5900	374.896	3826.867	ТО			91.028	4565.58	106.17627906976743		25.0	220	10.008	305.534	138.8790909090909		3.0	25	1.493	48.449000000000005	193.79600000000002
2016-03-10	300	6200	349.264	4176.131		950.0	5250	1012.476	5578.056	106.2486857142857	ТО	5.0	225	0	305.534	135.7928888888889		3.0	28	0	48.449000000000005	173.03214285714287
2016-03-11	300	6500	219.28	4395.411		950.0	6200	1062.592	6640.647999999999	107.1072258064516		25.0	250	20.019	325.553	130.22119999999998		3.0	31	0	48.449000000000005	156.28709677419357
2016-03-12	300	6800	449.077	4844.488		500.0	6700	617.096	7257.743999999999	108.32453731343281		25.0	275	4.003	329.556	119.83854545454544		3.0	34	0	48.449000000000005	142.49705882352944
2016-03-13	500	7300	266.475	5110.963000000001								25.0	300	0	329.556	109.85199999999999		3.0	37	0	48.449000000000005	130.94324324324327
2016-03-14	500	7800	312.941	5423.904	ТО							25.0	325	2.5	332.056	102.17107692307692		3.0	40	0	48.449000000000005	121.12250000000002
2016-03-15	700	8500	534.043	5957.947		950.0	7650	947.762	8205.506	107.26151633986927		25.0	350	35.517	367.573	105.02085714285714		3.0	43	4.774	53.223000000000006	123.77441860465117
2016-03-16	700	9200	649.048	6606.995		950.0	8600	973.381	9178.886999999999	106.7312441860465		25.0	375	27.986	395.55899999999997	105.4824		3.0	46	7.606	60.82900000000001	132.23695652173916
2016-03-17	700	9900	741.468	7348.463		950.0	9550	1042.582	10221.469	107.03108900523559		25.0	400	34	429.55899999999997	107.38974999999999	ТО	1.0	47	4.356	65.185	138.6914893617021
2016-03-18	700	10600	775.645	8124.108		950.0	10500	985.52	11206.989	106.73322857142857		25.0	425	20.007	449.566	105.78023529411765		3.0	50	4.809	69.994	139.988
2016-03-19	700	11300	571.246	8695.354		500.0	11000	506.706	11713.695	106.48813636363637		25.0	450	0	449.566	99.90355555555554		3.0	53	2.407	72.401	136.60566037735848
2016-03-20	500	11800	329.735	9025.089								25.0	475	0	449.566	94.64547368421053		3.0	56	0	72.401	129.2875
2016-03-21	500	12300	492.053	9517.142	ТО							25.0	500	0	449.566	89.91319999999999		3.0	59	0	72.401	122.71355932203389
2016-03-22	700	13000	531.712	10048.854		950.0	11950	998.192	12711.886999999999	106.37562343096234		25.0	525	20.018	469.58399999999995	89.44457142857142		3.0	62	0.801	73.202	118.06774193548387
2016-03-23	700	13700	580.569	10629.422999999999		950.0	12900	1048.088	13759.974999999999	106.66647286821704		25.0	550	22.516	492.09999999999997	89.47272727272727		3.0	65	4.406	77.608	119.39692307692309
2016-03-24	700	14400	719.457	11348.88		950.0	13850	750.742	14510.716999999999	104.77051985559567	ТО	5.0	555	32.13	524.23	94.45585585585586		3.0	68	6.436	84.04400000000001	123.59411764705884
2016-03-25	300	14700	149.652	11498.532		550.0	14400	0	14510.716999999999	100.76886805555554		25.0	580	24.051	548.2810000000001	94.53120689655174		3.0	71	6.032	90.07600000000001	126.86760563380284
2016-03-26												25.0	605	30.017	578.2980000000001	95.58644628099175		3.0	74	5.625	95.70100000000001	129.32567567567568
2016-03-27												25.0	630	16.023	594.3210000000001	94.33666666666669		3.0	77	1.609	97.31	126.37662337662339
2016-03-28												20.0	650	0	594.3210000000001	91.43400000000003		3.0	80	2.437	99.747	124.68375
2016-03-29														1.503	595.8240000000002	91.6652307692308						
2016-03-30																						
2016-03-31																						
2016-04-01	500	500	1846.08	1846.08																		
2016-04-02	500	1000	422.768	2268.848																		
2016-04-03	500	1500	342.438	2611.286																		
2016-04-04	500	2000	447.675	3058.9610000000002	ТО			110.57	110.57					2.004	2.004							
2016-04-05	500	2500	563.158	3622.119		950	950	1045.35	1155.9199999999998	121.6757894736842		25.0	25	30.055	32.059	128.236		3.0	3	0	0	0
2016-04-06	500	3000	568.565	4190.684		950	1900	1046.182	2202.102	115.90010526315788		25.0	50	37.338	69.39699999999999	138.79399999999998		3.0	6	0	0	0
2016-04-07	500	3500	541.8	4732.484		950	2850	944.924	3147.026	110.42196491228069		25.0	75	46.097	115.494	153.992		3.0	9	0	0	0
2016-04-08	500	4000	338.092	5070.576		950	3800	1024.64	4171.666	109.78068421052632		25.0	100	33.117	148.611	148.611		3.0	12	5.224	5.224	43.53333333333333
2016-04-09	500	4500	622.153	5692.729		550	4350	257.01	4428.676	101.80864367816093		25.0	125	31.969	180.57999999999998	144.464		3.0	15	6.013	11.237	74.91333333333333
2016-04-10	500	5000	303.553	5996.282								25.0	150	10.007	190.587	127.05799999999998		3.0	18	4.396	15.633	86.85
2016-04-11	500	5500	675.971	6672.253000000001	ТО			42.338	4471.014	102.78193103448277		25.0	175	0	190.587	108.90685714285712		3.0	21	5.577	21.21	101
2016-04-12	700	6200	738.247	7410.500000000001		1000	5350	1019.73	5490.744000000001	102.63072897196264		25.0	200	20.014	210.601	105.3005		3.0	24	5.178	26.388	109.95000000000002
2016-04-13	700	6900	743.199	8153.6990000000005		950	6300	833.796	6324.540000000001	100.38952380952382		25.0	225	16	226.601	100.71155555555555		3.0	27	7.144	33.532000000000004	124.1925925925926
2016-04-14	700	7600	657.003	8810.702000000001		1000	7300	842.057	7166.597000000001	98.17256164383562		25.0	250	36.098	262.699	105.0796	ТО	1.0	28	7.578	41.11000000000001	146.82142857142858
2016-04-15	700	8300	538.767	9349.469000000001		1000	8300	1006.79	8173.387000000001	98.4745421686747	ТО	5.0	255	39.506	302.20500000000004	118.51176470588236		3.0	31	6.37	47.480000000000004	153.16129032258067
2016-04-16	700	9000	796.368	10145.837000000001		500	8800	227.068	8400.455	95.4597159090909		25.0	280	0	302.20500000000004	107.93035714285715		3.0	34	7.18	54.660000000000004	160.76470588235296
2016-04-17	300	9300	409.163	10555.000000000002								25.0	305	0	302.20500000000004	99.08360655737705		3.0	37	6.412	61.072	165.05945945945945
2016-04-18	300	9600	407.303	10962.303000000002	ТО							25.0	330	20.024	322.22900000000004	97.64515151515153		3.0	40	4.024	65.096	162.74
2016-04-19	300	9900	485.017	11447.320000000002		1000	9800	868.354	9268.809	94.57968367346939		25.0	355	22.031	344.26000000000005	96.97464788732397		3.0	43	0.401	65.497	152.3186046511628
2016-04-20	300	10200	716.259	12163.579000000002		1000	10800	855.65	10124.458999999999	93.74499074074073				27.86	372.12000000000006	104.82253521126763		3.0	46	0	65.497	142.38478260869564
2016-04-21			545.017	12708.596000000001		1000	11800	900.89	11025.348999999998	93.43516101694914				5.598	377.7180000000001	106.39943661971833						
2016-04-22			168.336	12876.932		200	12000	833.096	11858.444999999998	98.82037499999998				0	377.7180000000001	106.39943661971833						
2016-04-23					резерв			166.158	12024.602999999997	100.20502499999996				0	377.7180000000001	106.39943661971833						
2016-04-24														0	377.7180000000001	106.39943661971833						
2016-04-25					резерв									12.006	389.72400000000005	109.78140845070423						
2016-04-26					резерв									27.015	416.73900000000003	117.39126760563381						
2016-04-27					резерв									27.996	444.735	125.2774647887324						
2016-04-28					резерв									7.997	452.732	127.53014084507043						
2016-04-29					резерв							25.0	380	0	452.732	119.14		3.0	49	0	65.497	133.66734693877552
2016-04-30												20.0	400	0	452.732	113.183		1.0	50	0	65.497	130.994
2016-05-01	3950	3950	2665.548	2665.548																		
2016-05-02	300	4250	438.067	3103.615																		
2016-05-03	300	4550	348.931	3452.546																		
2016-05-04	300	4850	150.153	3602.6989999999996	ТО			149.914	149.914			10.0	10	10.021	10.021	100.21						
2016-05-05	300	5150	502.163	4104.861999999999		950.0	950	1031.426	1181.34	124.35157894736841		25.0	35	36.02	46.041000000000004	131.5457142857143		4.0	4	3.215	3.215	80.375
2016-05-06	300	5450	526.648	4631.509999999999		950.0	1900	961.04	2142.38	112.75684210526316		25.0	60	35.88	81.921	136.535		4.0	8	3.23	6.445	80.5625
2016-05-07	300	5750	543.481	5174.990999999999		550.0	2450	546.89	2689.27	109.76612244897959		25.0	85	31.627	113.548	133.58588235294118		4.0	12	4.84	11.285	94.04166666666667
2016-05-08	300	6050	410.631	5585.621999999999								20.0	105	18.497	132.04500000000002	125.75714285714288		4.0	16	5.657	16.942	105.8875
2016-05-09	300	6350	230.32	5815.941999999999								20.0	125	0	132.04500000000002	105.63600000000002		4.0	20	5.667	22.609	113.04500000000002
2016-05-10	300	6650	145.753	5961.694999999999	ТО							20.0	145	10.008	142.05300000000003	97.96758620689657		4.0	24	4.786	27.395000000000003	114.14583333333334
2016-05-11	300	6950	191.509	6153.203999999999		950.0	3400	1035.646	3724.916	109.55635294117647		20.0	165	26.212	168.26500000000001	101.9787878787879		4.0	28	3.987	31.382000000000005	112.07857142857145
2016-05-12	300	7250	327.39	6480.593999999999		950.0	4350	852.348	4577.264	105.22445977011495		20.0	185	27.673	195.93800000000002	105.91243243243244	ТО	1.0	29	3.193	34.575	119.2241379310345
2016-05-13	300	7550	322.268	6802.861999999999		950.0	5300	775.84	5353.104	101.00196226415095	ТО	5.0	205	30.016	225.954	110.22146341463414		4.0	33	4.006	38.581	116.91212121212122
2016-05-14	400	7950	313.956	7116.817999999999		550.0	5850	569.306	5922.41	101.23777777777778		20.0	225	41.831	267.785	119.01555555555557		4.0	37	5.599	44.18000000000001	119.40540540540543
2016-05-15	400	8350	405.372	7522.19									230	22.959	290.744	126.41043478260872		3.0	40	5.225	49.40500000000001	123.51250000000003
2016-05-16	400	8750	364.706	7886.896	ТО							20.0	250	15.027	305.771	122.3084		3.0	43	5.233	54.638000000000005	127.06511627906978
2016-05-17	400	9150	217.057	8103.9529999999995		950.0	6800	1015.186	6937.596	102.02347058823528		20.0	270	28.002	333.773	123.61962962962964		3.0	46	4.823	59.461000000000006	129.26304347826087
2016-05-18	400	9550	466.102	8570.055		950.0	7750	927.136	7864.732	101.4804129032258		20.0	290	22.037	355.81	122.69310344827586		3.0	49	5.63	65.09100000000001	132.8387755102041
2016-05-19	400	9950	283.552	8853.607		950.0	8700	1028.602	8893.334	102.22222988505747		20.0	310	27.493	383.303	123.64612903225807		3.0	52	4.776	69.867	134.35961538461538
2016-05-20	400	10350	446.135	9299.742		950.0	9650	1042.343	9935.677000000001	102.96038341968914		20.0	330	14.546	397.849	120.56030303030303		3.0	55	2.399	72.266	131.39272727272729
2016-05-21	400	10750	358.552	9658.294		550.0	10200	406.732	10342.409000000001	101.39616666666669		20.0	350	29.869	427.71799999999996	122.20514285714286		3.0	58	5.213	77.479	133.58448275862068
2016-05-22	300	11050	235.3	9893.594										0	427.71799999999996	122.20514285714286		3.0	61	1.206	78.685	128.99180327868854
2016-05-23	300	11350	363.181	10256.775	ТО									2.002	429.71999999999997	122.77714285714285						
2016-05-24	300	11650	675.154	10931.929		950.0	11150	657.764	11000.173	98.65626008968611				29	458.71999999999997	131.06285714285713						
2016-05-25	300	11950	483.989	11415.918		350.0	11500	524.89	11525.063	100.21793913043477				13.504	472.224	134.92114285714285						
2016-05-26					резерв									21.988	494.212	141.20342857142856						
2016-05-27					резерв									49.79	544.002	155.42914285714284						
2016-05-28					резерв									0	544.002	155.42914285714284						
2016-05-29												10.0	360	0	544.002	151.11166666666665						
2016-05-30					резерв							20.0	380	0	544.002	143.15842105263158		2.0	63	0	78.685	124.8968253968254
2016-05-31					ТО							20.0	400	0	544.002	136.0005		2.0	65	0	78.685	121.05384615384615
2016-06-01	3300	3300	2719.628	2719.628		100.0	100	272.964	272.964	272.964		10.0	10	21.866	21.866	218.66		3.0	3	2.01	2.01	67
2016-06-02	300	3600	359.166	3078.7940000000003		950.0	1050	955.652	1228.616	117.01104761904762		20.0	30	23.214	45.08	150.26666666666665		3.0	6	4.795	6.805	113.41666666666666
2016-06-03	300	3900	573.027	3651.8210000000004		950.0	2000	800.35	2028.966	101.4483		20.0	50	18.063	63.143	126.28600000000002		3.0	9	7.248	14.053	156.14444444444447
2016-06-04	300	4200	276.085	3927.9060000000004		550.0	2550	621.428	2650.394	103.93701960784314		20.0	70	26.53	89.673	128.1042857142857		3.0	12	6.016	20.069000000000003	167.24166666666667
2016-06-05	300	4500	163.478	4091.3840000000005								25.0	95	31.853	121.52600000000001	127.9221052631579		3.0	15	5.585	25.654000000000003	171.02666666666667
2016-06-06	400	4900	420.08	4511.464000000001	ТО							25.0	120	9.994	131.52	109.60000000000001		3.0	18	2.41	28.064000000000004	155.91111111111113
2016-06-07	400	5300	247.661	4759.125000000001		950.0	3500	1035.798	3686.192	105.31977142857143		25.0	145	20.021	151.541	104.51103448275862		3.0	21	0.398	28.462000000000003	135.53333333333336
2016-06-08	400	5700	350.783	5109.908000000001		950.0	4450	1053.516	4739.7080000000005	106.51029213483147		20.0	165	19.998	171.539	103.9630303030303		3.0	24	2	30.462000000000003	126.92500000000003
2016-06-09	500	6200	337.762	5447.670000000001		950.0	5400	962.456	5702.164000000001	105.59562962962966		20.0	185	10.016	181.55499999999998	98.13783783783782		3.0	27	4.369	34.831	129.0037037037037
2016-06-10	500	6700	567.452	6015.122000000001		950.0	6350	1048.436	6750.6	106.30866141732285		20.0	205	24.005	205.55999999999997	100.2731707317073		3.0	30	5.175	40.006	133.35333333333332
2016-06-11	500	7200	708.421	6723.5430000000015		550.0	6900	546.666	7297.2660000000005	105.75747826086956		20.0	225	28.014	233.57399999999998	103.81066666666665		3.0	33	5.602	45.608000000000004	138.20606060606062
2016-06-12	500	7700	957.123	7680.666000000001								20.0	245	20.018	253.59199999999998	103.5069387755102		3.0	36	3.635	49.243	136.78611111111113
2016-06-13	500	8200	684.604	8365.27								20.0	265	0	253.59199999999998	95.69509433962263		3.0	39	4.428	53.671	137.61794871794874
2016-06-14	500	8700	310.167	8675.437	ТО			3.258	7300.524	105.80469565217392		20.0	285	14	267.592	93.89192982456139		3.0	42	2.811	56.482	134.4809523809524
2016-06-15	500	9200	259.993	8935.43		950.0	7850	998.596	8299.12	105.72127388535033		20.0	305	27.628	295.21999999999997	96.7934426229508		3.0	45	6.786	63.268	140.59555555555556
2016-06-16	500	9700	398.946	9334.376		950.0	8800	982.604	9281.724	105.47413636363636		20.0	325	19.004	314.224	96.6843076923077	ТО	0.0	45	6.385	69.653	154.78444444444446
2016-06-17	500	10200	480.201	9814.577000000001		950.0	9750	1072.058	10353.782	106.19263589743588	ТО	5.0	330	30.553	344.777	104.47787878787878		3.0	48	3.986	73.63900000000001	153.41458333333335
2016-06-18	500	10700	154.836	9969.413		550.0	10300	604.06	10957.841999999999	106.38681553398057		20.0	350	32.021	376.798	107.65657142857144		3.0	51	3.602	77.24100000000001	151.4529411764706
2016-06-19	500	11200	251.843	10221.256000000001								20.0	370	33.944	410.742	111.01135135135137		3.0	54	0	77.24100000000001	143.03888888888892
2016-06-20			421.85	10643.106000000002	ТО							20.0	390	31.679	442.421	113.44128205128206		3.0	57	0	77.24100000000001	135.5105263157895
2016-06-21			413.946	11057.052000000001		950.0	11250	947.258	11905.099999999999	105.82311111111109		20.0	410	25.975	468.396	114.24292682926828		3.0	60	2.805	80.04600000000002	133.41000000000003
2016-06-22			121	11178.052000000001		950.0	12200	440.054	12345.153999999999	101.1897868852459		25.0	435	24.022	492.418	113.19954022988506		3.0	63	3.196	83.24200000000002	132.13015873015877
2016-06-23						100.0	12300	0	12345.153999999999	100.36710569105689		25.0	460	28.007	520.425	113.13586956521738		3.0	66	0	83.24200000000002	126.12424242424245
2016-06-24					резерв							20.0	480	32.036	552.461	115.09604166666666		4.0	70	0	83.24200000000002	118.91714285714288
2016-06-25					резерв							20.0	500	16.445	568.9060000000001	113.7812						
2016-06-26																						
2016-06-27					резерв																	
2016-06-28					резерв																	
2016-06-29					резерв																	
2016-06-30					ТО																	
2016-07-01	3300	3300	4059.051	4059.051	резерв																	
2016-07-02	300	3600	150.735	4209.786																		
2016-07-03	300	3900	136.717	4346.503																		
2016-07-04	300	4200	743.664	5090.1669999999995	ТО			26.012	26.012													
2016-07-05	300	4500	479.62	5569.786999999999		950.0	950	994.933	1020.9449999999999	107.46789473684211		10.0	10	25.338	25.338	253.38000000000002						
2016-07-06	300	4800	612.796	6182.583		950.0	1900	608.084	1629.029	85.73836842105264		15.0	25	41.538	66.876	267.504		3.0	3	0	0	
2016-07-07	300	5100	461.225	6643.808		950.0	2850	1001.2	2630.2290000000003	92.28873684210527		20.0	45	22.535	89.411	198.6911111111111		3.0	6	2.39	2.39	39.833333333333336
2016-07-08	400	5500	138.639	6782.447		950.0	3800	1044.462	3674.6910000000003	96.70239473684211		20.0	65	40.654	130.065	200.1		3.0	9	6.769	9.159	101.76666666666667
2016-07-09	500	6000	281.423	7063.87		550.0	4350	308.884	3983.5750000000003	91.5764367816092		20.0	85	32.555	162.62	191.31764705882352		3.0	12	6.747	15.906	132.55
2016-07-10	500	6500	354.283	7418.153		0.0	4350	0	3983.5750000000003	91.5764367816092		20.0	105	26.503	189.123	180.11714285714285		3.0	15	7.55	23.456	156.3733333333333
2016-07-11	500	7000	461.236	7879.389	ТО	0.0	4350	0	3983.5750000000003	91.5764367816092		20.0	125	7.509	196.632	157.3056		3.0	18	6.746	30.201999999999998	167.78888888888886
2016-07-12	500	7500	449.471	8328.86		950.0	5300	1038.406	5021.981	94.75435849056603		20.0	145	30.035	226.667	156.32206896551725		3.0	21	3.599	33.801	160.95714285714286
2016-07-13	500	8000	360.34	8689.2		950.0	6250	1068.644	6090.625	97.45		20.0	165	31.12	257.787	156.23454545454544		3.0	24	4.379	38.18	159.08333333333334
2016-07-14	500	8500	659.219	9348.419000000002		950.0	7200	999.898	7090.523	98.47948611111111		20.0	185	33.032	290.81899999999996	157.19945945945943		3.0	27	11.139	49.319	182.66296296296298
2016-07-15	500	9000	351.607	9700.026000000002		950.0	8150	1068.596	8159.119000000001	100.11188957055215	ТО	5.0	190	33.043	323.86199999999997	170.4536842105263		3.0	30	3.181	52.5	175
2016-07-16	500	9500	544.107	10244.133000000002		550.0	8700	652.564	8811.683	101.28371264367817		20.0	210	34.531	358.393	170.66333333333333		3.0	33	6.027	58.527	177.35454545454544
2016-07-17	500	10000	327.821	10571.954000000002		0.0	8700	0	8811.683	101.28371264367817		20.0	230	36.523	394.916	171.70260869565217		3.0	36	5.606	64.133	178.1472222222222
2016-07-18	500	10500	505.619	11077.573000000002	ТО	93.0	8793	93.194	8904.877	101.27234163539178		20.0	250	35.899	430.815	172.326		3.0	39	5.969	70.10199999999999	179.7487179487179
2016-07-19	500	11000	332.453	11410.026000000002		182.0	8975	182.08	9086.957	101.24743175487465		20.0	270	42.187	473.002	175.18592592592591		3.0	42	3.6	73.70199999999998	175.48095238095235
2016-07-20	500	11500	0	11410.026000000002		0.0	8975	0	9086.957	101.24743175487465		20.0	290	14.004	487.00600000000003	167.9331034482759	ТО	1.0	43	3.2	76.90199999999999	178.84186046511624
2016-07-21	500	12000	0	11410.026000000002		750.0	9725	911.926	9998.883	102.81627763496144		20.0	310	34.787	521.793	168.32032258064515		3.0	46	4.838	81.73999999999998	177.695652173913
2016-07-22	600	12600	471.203	11881.229000000001		950.0	10675	1061.214	11060.097	103.60746604215456		20.0	330	27.491	549.284	166.44969696969696		3.0	49	4.833	86.57299999999998	176.67959183673466
2016-07-23	600	13200	689.484	12570.713000000002		950.0	11625	1049.112	12109.208999999999	104.1652387096774		20.0	350	34.03	583.314	166.66114285714283		3.0	52	5.625	92.19799999999998	177.3038461538461
2016-07-24	600	13800	698.606	13269.319000000001		300.0	11925	159.396	12268.605	102.88138364779873		20.0	370	36.007	619.3209999999999	167.38405405405402		3.0	55	6.419	98.61699999999998	179.30363636363631
2016-07-25	600	14400	325.842	13595.161000000002		0.0	11925	0	12268.605	102.88138364779873		20.0	390	32.011	651.3319999999999	167.00820512820508		3.0	58	6.036	104.65299999999998	180.43620689655168
2016-07-26	600	15000	518.69	14113.851000000002		950.0	12875	830.666	13099.270999999999	101.74191067961165		10.0	400	37.023	688.3549999999999	172.08874999999998		3.0	61	4.426	109.07899999999998	178.81803278688523
2016-07-27	500	15500	595.949	14709.800000000003		950.0	13825	983.094	14082.364999999998	101.8615913200723				36.567	724.9219999999999	181.23049999999998		3.0	64	4.409	113.48799999999999	177.325
2016-07-28		**	572.704	15282.504000000003		950.0	14775	998.899	15081.263999999997	102.07285279187816				31.996	756.9179999999999	189.22949999999997		3.0	67	4.824	118.31199999999998	176.58507462686566
2016-07-29			600.793	15883.297000000002		625.0	15400	333.34	15414.603999999998	100.09483116883115				24.526	781.4439999999998	195.36099999999996		3.0	70	7.206	125.51799999999999	179.31142857142854
2016-07-30			92.997	15976.294000000002	резерв									36.025	817.4689999999998	204.36724999999996				4.819	130.337	186.19571428571427
2016-07-31			365.351	16341.645000000002										32.035	849.5039999999998	212.37599999999995				0.401	130.738	186.76857142857142
2016-08-01	100	100	303.156	303.156								25.0	25	34.381	34.381	137.524				2.005	2.005	
2016-08-02	100	200	47.148	350.30400000000003								25.0	50	31.512	65.893	131.786		2.0	2	4.832	6.837	341.84999999999997
2016-08-03	500	700	224.633	574.937	ТО			57.298	57.298			25.0	75	2.497	68.39	91.18666666666667		2.0	4	5.222	12.059000000000001	301.475
2016-08-04	700	1400	468.183	1043.12		950.0	950	1045.602	1102.9	116.09473684210528		25.0	100	36.013	104.40299999999999	104.403		2.0	6	5.633	17.692	294.8666666666667
2016-08-05	800	2200	417.535	1460.655		950.0	1900	976.91	2079.81	109.4636842105263		25.0	125	36.027	140.43	112.344		2.0	8	4.42	22.112000000000002	276.40000000000003
2016-08-06	800	3000	573.954	2034.609		500.0	2400	615.666	2695.476	112.31150000000001		25.0	150	35.517	175.947	117.29799999999999		3.0	11	4.839	26.951	245.0090909090909
2016-08-07	500	3500	335.511	2370.12			2400	0	2695.476	112.31150000000001		25.0	175	29.517	205.464	117.408		3.0	14	7.209	34.16	244
2016-08-08	500	4000	570.292	2940.412	ТО		2400	0	2695.476	112.31150000000001		25.0	200	34.017	239.481	119.74050000000001		3.0	17	10.752	44.912	264.18823529411765
2016-08-09	600	4600	674.23	3614.642		950.0	3350	842.946	3538.422	105.62453731343284	ТО		200	40.124	279.605	139.8025		3.0	20	3.982	48.894	244.47
2016-08-10	600	5200	678.976	4293.6179999999995		950.0	4300	1038.806	4577.228	106.44716279069767		30.0	230	33.084	312.689	135.9517391304348	ТО		20	6.322	55.216	276.08000000000004
2016-08-11	600	5800	730.621	5024.239		950.0	5250	943.998	5521.226000000001	105.16620952380953		30.0	260	25.253	337.942	129.9776923076923		3.0	23	2.375	57.591	250.39565217391305
2016-08-12	600	6400	857.12	5881.3589999999995		950.0	6200	1043.066	6564.292	105.87567741935484		30.0	290	35.027	372.969	128.61		3.0	26	3.582	61.173	235.28076923076924
2016-08-13	600	7000	651.732	6533.090999999999		500.0	6700	566.302	7130.594	106.42677611940299		30.0	320	30.512	403.481	126.08781250000001		3.0	29	5.987	67.16	231.5862068965517
2016-08-14	600	7600	207.985	6741.075999999999			6700	0	7130.594	106.42677611940299		30.0	350	0	403.481	115.2802857142857		3.0	32	5.568	72.728	227.27499999999998
2016-08-15	600	8200	186.181	6927.256999999999	ТО		6700	0	7130.594	106.42677611940299		30.0	380	4.99	408.471	107.49236842105263		3.0	35	4.357	77.085	220.24285714285713
2016-08-16	600	8800	602.704	7529.960999999998	ремонт			0	7130.594	106.42677611940299		30.0	410	0	408.471	99.6270731707317		3.0	38	3.201	80.28599999999999	211.27894736842103
2016-08-17	600	9400	703.083	8233.043999999998		950.0	7650	1026.66	8157.254	106.63077124183008		30.0	440	38.635	447.106	101.615		3.0	41	4.025	84.31099999999999	205.63658536585362
2016-08-18	600	10000	674.338	8907.381999999998		950.0	8600	922.896	9080.15	105.58313953488371	ТО		440	47.826	494.932	112.48454545454545		3.0	44	2.826	87.13699999999999	198.03863636363633
2016-08-19	600	10600	693.589	9600.970999999998		950.0	9550	970.564	10050.714	105.24307853403141		30.0	470	39.788	534.72	113.77021276595744	ТО		44	3.61	90.74699999999999	206.2431818181818
2016-08-20	600	11200	626.127	10227.097999999998		500.0	10050	589.128	10639.842	105.86907462686568		30.0	500	24.002	558.722	111.74439999999998		3.0	47	5.61	96.35699999999999	205.01489361702124
2016-08-21	600	11800	525.319	10752.416999999998			10050	0	10639.842	105.86907462686568		30.0	530	22.021	580.7429999999999	109.57415094339622		3.0	50	6.395	102.75199999999998	205.50399999999996
2016-08-22	600	12400	456.232	11208.648999999998	ТО	590.0	10640	0	10639.842	99.99851503759399		30.0	560	0	580.7429999999999	103.70410714285714		3.0	53	7.194	109.94599999999998	207.4452830188679
2016-08-23	600	13000	22.712	11231.360999999997	ремонт			0	10639.842	99.99851503759399		30.0	590	16.015	596.7579999999999	101.14542372881354		3.0	56	6.797	116.74299999999998	208.46964285714282
2016-08-24	600	13600	-50.86	11180.500999999997	ремонт			0	10639.842	99.99851503759399		11.0	601	4.002	600.7599999999999	99.96006655574041		3.0	59	5.197	121.93999999999998	206.67796610169486
2016-08-25	600	14200	0	11180.500999999997	ремонт			0	10639.842	99.99851503759399		0.0	601	0	600.7599999999999	99.96006655574041		3.0	62	1.187	123.12699999999998	198.59193548387094
2016-08-26	600	14800	44.343	11224.843999999997	ремонт			0	10639.842	99.99851503759399		0.0	601	0	600.7599999999999	99.96006655574041		3.0	65	0	123.12699999999998	189.42615384615382
2016-08-27	300	15100	0	11224.843999999997	ремонт			0	10639.842	99.99851503759399		0.0	601	0	600.7599999999999	99.96006655574041		3.0	68	0	123.12699999999998	181.0691176470588
2016-08-28			0	11224.843999999997				0	10639.842	99.99851503759399		0.0	601	0	600.7599999999999	99.96006655574041		3.0	71	0	123.12699999999998	173.4183098591549
2016-08-29			293.301	11518.144999999997		200.0	10840	478.696	11118.538	102.56953874538746		15.0	616	13.016	613.7759999999998	99.63896103896101		3.0	74	0	123.12699999999998	166.38783783783782
2016-08-30			315.089	11833.233999999997		950.0	11790	546.08	11664.618	98.93653944020356		30.0	646	23.007	636.7829999999998	98.57321981424145		3.0	77	0	123.12699999999998	159.90519480519478
2016-08-31			517.925	12351.158999999996		750.0	12540	902.6	12567.218	100.21704944178629		4.0	650	24.013	660.7959999999998	101.66092307692305		3.0	80	0	123.12699999999998	153.90874999999997
2016-09-01	100	100	583.958	583.958				931.05	931.05					42.036	42.036					1.608	1.608	
2016-09-02	100	200	15.306	599.264	резерв			68.346	999.396					34.021	76.057					6.037	7.645	
2016-09-03	100	300	121.891	721.155				0	999.396					26.512	102.569					6.442	14.087	
2016-09-04	300	600	204.774	925.929				0	999.396					0	102.569					6.049	20.136	
2016-09-05	700	1300	681.193	1607.1219999999998	ТО			0	999.396					0	102.569					4.433	24.569	
2016-09-06	700	2000	722.449	2329.571		950.0	950	1003.482	2002.878	210.82926315789473		20.0	20	26.641	129.21	646.0500000000001		1.0	1	2.017	26.586	2658.6
2016-09-07	700	2700	731.252	3060.823		950.0	1900	924.962	2927.84	154.09684210526316		25.0	45	24.012	153.222	340.49333333333334		3.0	4	5.249	31.834999999999997	795.8749999999999
