Дата	Характерный день	Торговый час	Характерный час	График ППП, МВтч	"Объем Торгового графика (скорректированное плановое почасовое потребление) МВт*час"	Объем покупки МВт*час	В т.ч. потери, отнесенные к объему покупки	Фактическое собственное потребление, МВтч	Покупка (+) / Продажа (-) на БР (BR+/-), МВтч	Объем покупки на БР (BR+), МВтч	Объем продажи на БР (BR-), МВтч
08.11.2017	рабочий день	23	минимум	0	0	0	0	2,956	0	0	0
09.11.2017	рабочий день	0	минимум	0	0	0	0	2,963	0	0	0
09.11.2017	рабочий день	1	минимум	0	0	0	0	2,815	0	0	0
09.11.2017	рабочий день	2	минимум	0	0	0	0	2,854	0	0	0
09.11.2017	рабочий день	3	минимум	0	0	0	0	2,887	0	0	0
09.11.2017	рабочий день	4	минимум	0	0	0	0	2,795	0	0	0
09.11.2017	рабочий день	5	минимум	0	0	0	0	2,93	0	0	0
09.11.2017	рабочий день	6	минимум	0	0	0	0	2,752	0	0	0
09.11.2017	рабочий день	7	полупик	0	0	0	0	2,936	0	0	0
09.11.2017	рабочий день	8	полупик	0	0	0	0	2,968	0	0	0
09.11.2017	рабочий день	9	пик	0	0	0	0	2,9	0	0	0
09.11.2017	рабочий день	10	пик	0	0	0	0	2,797	0	0	0
09.11.2017	рабочий день	11	полупик	0	0	0	0	2,979	0	0	0
09.11.2017	рабочий день	12	полупик	0	0	0	0	3,005	0	0	0
09.11.2017	рабочий день	13	полупик	0	0	0	0	2,999	0	0	0
09.11.2017	рабочий день	14	полупик	0	0	0	0	2,845	0	0	0
09.11.2017	рабочий день	15	полупик	0	0	0	0	3,022	0	0	0
09.11.2017	рабочий день	16	пик	0	0	0	0	3,046	0	0	0
09.11.2017	рабочий день	17	пик	0	0	0	0	3,042	0	0	0
09.11.2017	рабочий день	18	пик	0	0	0	0	3,011	0	0	0
09.11.2017	рабочий день	19	пик	0	0	0	0	3,005	0	0	0
09.11.2017	рабочий день	20	пик	0	0	0	0	2,987	0	0	0
09.11.2017	рабочий день	21	полупик	0	0	0	0	2,916	0	0	0
09.11.2017	рабочий день	22	минимум	0	0	0	0	2,996	0	0	0
09.11.2017	рабочий день	23	минимум	0	0	0	0	3,035	0	0	0
10.11.2017	рабочий день	0	минимум	0	0	0	0	2,971	0	0	0
10.11.2017	рабочий день	1	минимум	0	0	0	0	3,02	0	0	0
10.11.2017	рабочий день	2	минимум	0	0	0	0	3,019	0	0	0
10.11.2017	рабочий день	3	минимум	0	0	0	0	3,039	0	0	0
10.11.2017	рабочий день	4	минимум	0	0	0	0	2,8	0	0	0
10.11.2017	рабочий день	5	минимум	0	0	0	0	2,885	0	0	0
10.11.2017	рабочий день	6	минимум	0	0	0	0	2,905	0	0	0
10.11.2017	рабочий день	7	полупик	0	0	0	0	2,856	0	0	0
10.11.2017	рабочий день	8	полупик	0	0	0	0	2,909	0	0	0
10.11.2017	рабочий день	9	пик	0	0	0	0	2,951	0	0	0
10.11.2017	рабочий день	10	пик	0	0	0	0	2,971	0	0	0
10.11.2017	рабочий день	11	полупик	0	0	0	0	2,835	0	0	0
10.11.2017	рабочий день	12	полупик	0	0	0	0	2,799	0	0	0
10.11.2017	рабочий день	13	полупик	0	0	0	0	2,835	0	0	0
10.11.2017	рабочий день	14	полупик	0	0	0	0	2,898	0	0	0
10.11.2017	рабочий день	15	полупик	0	0	0	0	2,802	0	0	0
10.11.2017	рабочий день	16	пик	0	0	0	0	2,777	0	0	0
10.11.2017	рабочий день	17	пик	0	0	0	0	2,32	0	0	0
10.11.2017	рабочий день	18	пик	0	0	0	0	1,068	0	0	0
10.11.2017	рабочий день	19	пик	0	0	0	0	0,66	0	0	0
10.11.2017	рабочий день	20	пик	0	0	0	0	0,593	0	0	0
10.11.2017	рабочий день	21	полупик	0	0	0	0	0,557	0	0	0
10.11.2017	рабочий день	22	минимум	0	0	0	0	0,829	0	0	0
10.11.2017	рабочий день	23	минимум	0	0	0	0	0,826	0	0	0
11.11.2017	выходной	0	минимум	0	0	0	0	0,664	0	0	0
11.11.2017	выходной	1	минимум	0	0	0	0	0,695	0	0	0
11.11.2017	выходной	2	минимум	0	0	0	0	0,704	0	0	0
11.11.2017	выходной	3	минимум	0	0	0	0	0,746	0	0	0
11.11.2017	выходной	4	минимум	0	0	0	0	0,8	0	0	0
11.11.2017	выходной	5	минимум	0	0	0	0	0,704	0	0	0
11.11.2017	выходной	6	минимум	0	0	0	0	0,746	0	0	0
11.11.2017	выходной	7	минимум	0	0	0	0	0,705	0	0	0
11.11.2017	выходной	8	минимум	0	0	0	0	0,701	0	0	0
11.11.2017	выходной	9	полупик	0	0	0	0	0,746	0	0	0
11.11.2017	выходной	10	полупик	0	0	0	0	0,786	0	0	0
11.11.2017	выходной	11	полупик	0	0	0	0	0,763	0	0	0
11.11.2017	выходной	12	полупик	0	0	0	0	0,809	0	0	0
11.11.2017	выходной	13	полупик	0	0	0	0	0,574	0	0	0
11.11.2017	выходной	14	полупик	0	0	0	0	0,74	0	0	0
11.11.2017	выходной	15	полупик	0	0	0	0	0,681	0	0	0
11.11.2017	выходной	16	полупик	0	0	0	0	0,597	0	0	0
11.11.2017	выходной	17	полупик	0	0	0	0	0,471	0	0	0
11.11.2017	выходной	18	полупик	0	0	0	0	0,47	0	0	0
11.11.2017	выходной	19	полупик	0	0	0	0	0,636	0	0	0
11.11.2017	выходной	20	полупик	0	0	0	0	0,64	0	0	0
11.11.2017	выходной	21	полупик	0	0	0	0	0,76	0	0	0
11.11.2017	выходной	22	минимум	0	0	0	0	0,706	0	0	0
11.11.2017	выходной	23	минимум	0	0	0	0	0,661	0	0	0
12.11.2017	выходной	0	минимум	0	0	0	0	0,672	0	0	0
12.11.2017	выходной	1	минимум	0	0	0	0	0,652	0	0	0
12.11.2017	выходной	2	минимум	0	0	0	0	0,709	0	0	0
12.11.2017	выходной	3	минимум	0	0	0	0	0,637	0	0	0
12.11.2017	выходной	4	минимум	0	0	0	0	0,676	0	0	0
12.11.2017	выходной	5	минимум	0	0	0	0	0,741	0	0	0
12.11.2017	выходной	6	минимум	0	0	0	0	0,698	0	0	0
12.11.2017	выходной	7	минимум	0	0	0	0	0,733	0	0	0
12.11.2017	выходной	8	минимум	0	0	0	0	0,494	0	0	0
12.11.2017	выходной	9	полупик	0	0	0	0	0,698	0	0	0
12.11.2017	выходной	10	полупик	0	0	0	0	0,666	0	0	0
12.11.2017	выходной	11	полупик	0	0	0	0	0,751	0	0	0
12.11.2017	выходной	12	полупик	0	0	0	0	0,717	0	0	0
12.11.2017	выходной	13	полупик	0	0	0	0	0,685	0	0	0
12.11.2017	выходной	14	полупик	0	0	0	0	0,929	0	0	0
12.11.2017	выходной	15	полупик	0	0	0	0	0,841	0	0	0
12.11.2017	выходной	16	полупик	0	0	0	0	0,825	0	0	0
12.11.2017	выходной	17	полупик	0	0	0	0	0,759	0	0	0
12.11.2017	выходной	18	полупик	0	0	0	0	0,787	0	0	0
12.11.2017	выходной	19	полупик	0	0	0	0	0,801	0	0	0
12.11.2017	выходной	20	полупик	0	0	0	0	0,81	0	0	0
12.11.2017	выходной	21	полупик	0	0	0	0	0,831	0	0	0
12.11.2017	выходной	22	минимум	0	0	0	0	0,828	0	0	0
12.11.2017	выходной	23	минимум	0	0	0	0	0,795	0	0	0
13.11.2017	рабочий день	0	минимум	0	0	0	0	0,837	0	0	0
13.11.2017	рабочий день	1	минимум	0	0	0	0	0,805	0	0	0
13.11.2017	рабочий день	2	минимум	0	0	0	0	0,686	0	0	0
13.11.2017	рабочий день	3	минимум	0	0	0	0	0,592	0	0	0
13.11.2017	рабочий день	4	минимум	0	0	0	0	0,664	0	0	0
13.11.2017	рабочий день	5	минимум	0	0	0	0	0,522	0	0	0
13.11.2017	рабочий день	6	минимум	0	0	0	0	0,536	0	0	0
13.11.2017	рабочий день	7	полупик	0	0	0	0	0,614	0	0	0
13.11.2017	рабочий день	8	полупик	0	0	0	0	0,63	0	0	0
13.11.2017	рабочий день	9	пик	0	0	0	0	0,656	0	0	0
13.11.2017	рабочий день	10	пик	0	0	0	0	0,673	0	0	0
13.11.2017	рабочий день	11	полупик	0	0	0	0	0,674	0	0	0
13.11.2017	рабочий день	12	полупик	0	0	0	0	0,667	0	0	0
13.11.2017	рабочий день	13	полупик	0	0	0	0	0,693	0	0	0
13.11.2017	рабочий день	14	полупик	0	0	0	0	0,975	0	0	0
13.11.2017	рабочий день	15	полупик	0	0	0	0	1,288	0	0	0
13.11.2017	рабочий день	16	пик	0	0	0	0	1,38	0	0	0
13.11.2017	рабочий день	17	пик	0	0	0	0	1,368	0	0	0
13.11.2017	рабочий день	18	пик	0	0	0	0	1,445	0	0	0
13.11.2017	рабочий день	19	пик	0	0	0	0	1,467	0	0	0
13.11.2017	рабочий день	20	пик	0	0	0	0	1,746	0	0	0
13.11.2017	рабочий день	21	полупик	0	0	0	0	1,802	0	0	0
13.11.2017	рабочий день	22	минимум	0	0	0	0	2,077	0	0	0
13.11.2017	рабочий день	23	минимум	0	0	0	0	3,018	0	0	0
14.11.2017	рабочий день	0	минимум	0	0	0	0	2,969	0	0	0
14.11.2017	рабочий день	1	минимум	0	0	0	0	2,762	0	0	0
14.11.2017	рабочий день	2	минимум	0	0	0	0	2,866	0	0	0
14.11.2017	рабочий день	3	минимум	0	0	0	0	2,998	0	0	0
14.11.2017	рабочий день	4	минимум	0	0	0	0	3,009	0	0	0
14.11.2017	рабочий день	5	минимум	0	0	0	0	3,019	0	0	0
14.11.2017	рабочий день	6	минимум	0	0	0	0	2,869	0	0	0
14.11.2017	рабочий день	7	полупик	0	0	0	0	2,869	0	0	0
14.11.2017	рабочий день	8	полупик	0	0	0	0	2,99	0	0	0
14.11.2017	рабочий день	9	пик	0	0	0	0	2,993	0	0	0
14.11.2017	рабочий день	10	пик	0	0	0	0	2,967	0	0	0
14.11.2017	рабочий день	11	полупик	0	0	0	0	2,958	0	0	0
14.11.2017	рабочий день	12	полупик	0	0	0	0	2,984	0	0	0
14.11.2017	рабочий день	13	полупик	0	0	0	0	2,815	0	0	0
14.11.2017	рабочий день	14	полупик	0	0	0	0	2,902	0	0	0
14.11.2017	рабочий день	15	полупик	0	0	0	0	3,017	0	0	0
14.11.2017	рабочий день	16	пик	0	0	0	0	2,961	0	0	0
14.11.2017	рабочий день	17	пик	0	0	0	0	2,946	0	0	0
14.11.2017	рабочий день	18	пик	0	0	0	0	2,916	0	0	0
14.11.2017	рабочий день	19	пик	0	0	0	0	2,905	0	0	0
14.11.2017	рабочий день	20	пик	0	0	0	0	2,892	0	0	0
14.11.2017	рабочий день	21	полупик	0	0	0	0	2,971	0	0	0
14.11.2017	рабочий день	22	минимум	0	0	0	0	2,917	0	0	0
14.11.2017	рабочий день	23	минимум	0	0	0	0	2,951	0	0	0
15.11.2017	рабочий день	0	минимум	0	0	0	0	2,959	0	0	0
15.11.2017	рабочий день	1	минимум	0	0	0	0	2,883	0	0	0
15.11.2017	рабочий день	2	минимум	0	0	0	0	2,947	0	0	0
15.11.2017	рабочий день	3	минимум	0	0	0	0	2,948	0	0	0
15.11.2017	рабочий день	4	минимум	0	0	0	0	2,973	0	0	0
15.11.2017	рабочий день	5	минимум	0	0	0	0	2,961	0	0	0
15.11.2017	рабочий день	6	минимум	0	0	0	0	2,927	0	0	0
15.11.2017	рабочий день	7	полупик	0	0	0	0	2,995	0	0	0
15.11.2017	рабочий день	8	полупик	0	0	0	0	2,901	0	0	0
15.11.2017	рабочий день	9	пик	0	0	0	0	2,894	0	0	0
15.11.2017	рабочий день	10	пик	0	0	0	0	2,982	0	0	0
15.11.2017	рабочий день	11	полупик	0	0	0	0	2,972	0	0	0
15.11.2017	рабочий день	12	полупик	0	0	0	0	3	0	0	0
15.11.2017	рабочий день	13	полупик	0	0	0	0	2,966	0	0	0
15.11.2017	рабочий день	14	полупик	0	0	0	0	2,882	0	0	0
15.11.2017	рабочий день	15	полупик	0	0	0	0	2,018	0	0	0
15.11.2017	рабочий день	16	пик	0	0	0	0	1,884	0	0	0
15.11.2017	рабочий день	17	пик	0	0	0	0	2,991	0	0	0
15.11.2017	рабочий день	18	пик	0	0	0	0	3,085	0	0	0
15.11.2017	рабочий день	19	пик	0	0	0	0	2,862	0	0	0
15.11.2017	рабочий день	20	пик	0	0	0	0	2,928	0	0	0
15.11.2017	рабочий день	21	полупик	0	0	0	0	3,018	0	0	0
15.11.2017	рабочий день	22	минимум	0	0	0	0	2,758	0	0	0
15.11.2017	рабочий день	23	минимум	0	0	0	0	2,99	0	0	0
16.11.2017	рабочий день	0	минимум	0	0	0	0	2,994	0	0	0
16.11.2017	рабочий день	1	минимум	0	0	0	0	3,017	0	0	0
16.11.2017	рабочий день	2	минимум	0	0	0	0	2,848	0	0	0
16.11.2017	рабочий день	3	минимум	0	0	0	0	2,91	0	0	0
16.11.2017	рабочий день	4	минимум	0	0	0	0	2,982	0	0	0
16.11.2017	рабочий день	5	минимум	0	0	0	0	2,928	0	0	0
16.11.2017	рабочий день	6	минимум	0	0	0	0	2,742	0	0	0
16.11.2017	рабочий день	7	полупик	0	0	0	0	2,771	0	0	0
16.11.2017	рабочий день	8	полупик	0	0	0	0	2,743	0	0	0
16.11.2017	рабочий день	9	пик	0	0	0	0	2,783	0	0	0
16.11.2017	рабочий день	10	пик	0	0	0	0	2,767	0	0	0
16.11.2017	рабочий день	11	полупик	0	0	0	0	2,796	0	0	0
16.11.2017	рабочий день	12	полупик	0	0	0	0	2,797	0	0	0
16.11.2017	рабочий день	13	полупик	0	0	0	0	2,789	0	0	0
16.11.2017	рабочий день	14	полупик	0	0	0	0	2,257	0	0	0
16.11.2017	рабочий день	15	полупик	0	0	0	0	2,699	0	0	0
16.11.2017	рабочий день	16	пик	0	0	0	0	2,739	0	0	0
16.11.2017	рабочий день	17	пик	0	0	0	0	2,053	0	0	0
16.11.2017	рабочий день	18	пик	0	0	0	0	2,622	0	0	0
16.11.2017	рабочий день	19	пик	0	0	0	0	2,718	0	0	0
16.11.2017	рабочий день	20	пик	0	0	0	0	2,708	0	0	0
16.11.2017	рабочий день	21	полупик	0	0	0	0	2,673	0	0	0
16.11.2017	рабочий день	22	минимум	0	0	0	0	2,721	0	0	0
16.11.2017	рабочий день	23	минимум	0	0	0	0	2,726	0	0	0
17.11.2017	рабочий день	0	минимум	0	0	0	0	2,71	0	0	0
17.11.2017	рабочий день	1	минимум	0	0	0	0	2,696	0	0	0
17.11.2017	рабочий день	2	минимум	0	0	0	0	2,708	0	0	0
17.11.2017	рабочий день	3	минимум	0	0	0	0	2,718	0	0	0
17.11.2017	рабочий день	4	минимум	0	0	0	0	2,749	0	0	0
17.11.2017	рабочий день	5	минимум	0	0	0	0	2,897	0	0	0
17.11.2017	рабочий день	6	минимум	0	0	0	0	2,901	0	0	0
17.11.2017	рабочий день	7	полупик	0	0	0	0	2,873	0	0	0
17.11.2017	рабочий день	8	полупик	0	0	0	0	2,926	0	0	0
17.11.2017	рабочий день	9	пик	0	0	0	0	2,94	0	0	0
17.11.2017	рабочий день	10	пик	0	0	0	0	2,942	0	0	0
17.11.2017	рабочий день	11	полупик	0	0	0	0	2,914	0	0	0
17.11.2017	рабочий день	12	полупик	0	0	0	0	2,914	0	0	0
17.11.2017	рабочий день	13	полупик	0	0	0	0	2,915	0	0	0
17.11.2017	рабочий день	14	полупик	0	0	0	0	2,933	0	0	0
17.11.2017	рабочий день	15	полупик	0	0	0	0	2,903	0	0	0
17.11.2017	рабочий день	16	пик	0	0	0	0	2,793	0	0	0
17.11.2017	рабочий день	17	пик	0	0	0	0	2,784	0	0	0
17.11.2017	рабочий день	18	пик	0	0	0	0	2,282	0	0	0
17.11.2017	рабочий день	19	пик	0	0	0	0	1,136	0	0	0
17.11.2017	рабочий день	20	пик	0	0	0	0	0,844	0	0	0
17.11.2017	рабочий день	21	полупик	0	0	0	0	0,815	0	0	0
17.11.2017	рабочий день	22	минимум	0	0	0	0	0,7	0	0	0
17.11.2017	рабочий день	23	минимум	0	0	0	0	0,714	0	0	0
18.11.2017	выходной	0	минимум	0	0	0	0	0,63	0	0	0
18.11.2017	выходной	1	минимум	0	0	0	0	0,62	0	0	0
18.11.2017	выходной	2	минимум	0	0	0	0	0,622	0	0	0
18.11.2017	выходной	3	минимум	0	0	0	0	0,618	0	0	0
18.11.2017	выходной	4	минимум	0	0	0	0	0,455	0	0	0
18.11.2017	выходной	5	минимум	0	0	0	0	0,585	0	0	0
18.11.2017	выходной	6	минимум	0	0	0	0	0,463	0	0	0
18.11.2017	выходной	7	минимум	0	0	0	0	0,481	0	0	0
18.11.2017	выходной	8	минимум	0	0	0	0	0,405	0	0	0
18.11.2017	выходной	9	полупик	0	0	0	0	0,398	0	0	0
18.11.2017	выходной	10	полупик	0	0	0	0	0,401	0	0	0
18.11.2017	выходной	11	полупик	0	0	0	0	0,387	0	0	0
18.11.2017	выходной	12	полупик	0	0	0	0	0,548	0	0	0
18.11.2017	выходной	13	полупик	0	0	0	0	0,388	0	0	0
18.11.2017	выходной	14	полупик	0	0	0	0	0,326	0	0	0
18.11.2017	выходной	15	полупик	0	0	0	0	0,327	0	0	0
18.11.2017	выходной	16	полупик	0	0	0	0	0,324	0	0	0
18.11.2017	выходной	17	полупик	0	0	0	0	0,351	0	0	0
18.11.2017	выходной	18	полупик	0	0	0	0	0,333	0	0	0
18.11.2017	выходной	19	полупик	0	0	0	0	0,345	0	0	0
18.11.2017	выходной	20	полупик	0	0	0	0	0,321	0	0	0
18.11.2017	выходной	21	полупик	0	0	0	0	0,318	0	0	0
18.11.2017	выходной	22	минимум	0	0	0	0	0,313	0	0	0
18.11.2017	выходной	23	минимум	0	0	0	0	0,309	0	0	0
19.11.2017	выходной	0	минимум	0	0	0	0	0,306	0	0	0
19.11.2017	выходной	1	минимум	0	0	0	0	0,307	0	0	0
19.11.2017	выходной	2	минимум	0	0	0	0	0,302	0	0	0
19.11.2017	выходной	3	минимум	0	0	0	0	0,301	0	0	0
19.11.2017	выходной	4	минимум	0	0	0	0	0,344	0	0	0
19.11.2017	выходной	5	минимум	0	0	0	0	0,329	0	0	0
19.11.2017	выходной	6	минимум	0	0	0	0	0,317	0	0	0
19.11.2017	выходной	7	минимум	0	0	0	0	0,305	0	0	0
19.11.2017	выходной	8	минимум	0	0	0	0	0,307	0	0	0
19.11.2017	выходной	9	полупик	0	0	0	0	0,308	0	0	0
19.11.2017	выходной	10	полупик	0	0	0	0	0,302	0	0	0
19.11.2017	выходной	11	полупик	0	0	0	0	0,302	0	0	0
19.11.2017	выходной	12	полупик	0	0	0	0	0,31	0	0	0
19.11.2017	выходной	13	полупик	0	0	0	0	0,312	0	0	0
19.11.2017	выходной	14	полупик	0	0	0	0	0,306	0	0	0
19.11.2017	выходной	15	полупик	0	0	0	0	0,312	0	0	0
19.11.2017	выходной	16	полупик	0	0	0	0	0,308	0	0	0
19.11.2017	выходной	17	полупик	0	0	0	0	0,311	0	0	0
19.11.2017	выходной	18	полупик	0	0	0	0	0,324	0	0	0
19.11.2017	выходной	19	полупик	0	0	0	0	0,328	0	0	0
19.11.2017	выходной	20	полупик	0	0	0	0	0,335	0	0	0
19.11.2017	выходной	21	полупик	0	0	0	0	0,339	0	0	0
19.11.2017	выходной	22	минимум	0	0	0	0	0,354	0	0	0
19.11.2017	выходной	23	минимум	0	0	0	0	0,32	0	0	0
20.11.2017	рабочий день	0	минимум	0	0	0	0	0,317	0	0	0
20.11.2017	рабочий день	1	минимум	0	0	0	0	0,319	0	0	0
20.11.2017	рабочий день	2	минимум	0	0	0	0	0,32	0	0	0
20.11.2017	рабочий день	3	минимум	0	0	0	0	0,316	0	0	0
20.11.2017	рабочий день	4	минимум	0	0	0	0	0,321	0	0	0
20.11.2017	рабочий день	5	минимум	0	0	0	0	0,356	0	0	0
20.11.2017	рабочий день	6	минимум	0	0	0	0	0,47	0	0	0
20.11.2017	рабочий день	7	полупик	0	0	0	0	0,474	0	0	0
20.11.2017	рабочий день	8	полупик	0	0	0	0	0,503	0	0	0
20.11.2017	рабочий день	9	пик	0	0	0	0	0,502	0	0	0
20.11.2017	рабочий день	10	пик	0	0	0	0	0,492	0	0	0
20.11.2017	рабочий день	11	полупик	0	0	0	0	0,504	0	0	0
20.11.2017	рабочий день	12	полупик	0	0	0	0	0,512	0	0	0
20.11.2017	рабочий день	13	полупик	0	0	0	0	0,584	0	0	0
20.11.2017	рабочий день	14	полупик	0	0	0	0	0,743	0	0	0
20.11.2017	рабочий день	15	полупик	0	0	0	0	0,863	0	0	0
20.11.2017	рабочий день	16	пик	0	0	0	0	0,911	0	0	0
20.11.2017	рабочий день	17	пик	0	0	0	0	0,965	0	0	0
20.11.2017	рабочий день	18	пик	0	0	0	0	1,205	0	0	0
20.11.2017	рабочий день	19	пик	0	0	0	0	1,196	0	0	0
20.11.2017	рабочий день	20	пик	0	0	0	0	1,535	0	0	0
20.11.2017	рабочий день	21	полупик	0	0	0	0	1,602	0	0	0
20.11.2017	рабочий день	22	минимум	0	0	0	0	1,763	0	0	0
20.11.2017	рабочий день	23	минимум	0	0	0	0	2,176	0	0	0
21.11.2017	рабочий день	0	минимум	0	0	0	0	2,718	0	0	0
21.11.2017	рабочий день	1	минимум	0	0	0	0	2,685	0	0	0
21.11.2017	рабочий день	2	минимум	0	0	0	0	2,785	0	0	0
21.11.2017	рабочий день	3	минимум	0	0	0	0	1,863	0	0	0
21.11.2017	рабочий день	4	минимум	0	0	0	0	2,796	0	0	0
21.11.2017	рабочий день	5	минимум	0	0	0	0	2,839	0	0	0
21.11.2017	рабочий день	6	минимум	0	0	0	0	2,898	0	0	0
21.11.2017	рабочий день	7	полупик	0	0	0	0	2,971	0	0	0
21.11.2017	рабочий день	8	полупик	0	0	0	0	2,92	0	0	0
21.11.2017	рабочий день	9	пик	0	0	0	0	2,845	0	0	0
21.11.2017	рабочий день	10	пик	0	0	0	0	2,779	0	0	0
21.11.2017	рабочий день	11	полупик	0	0	0	0	2,544	0	0	0
21.11.2017	рабочий день	12	полупик	0	0	0	0	1,658	0	0	0
21.11.2017	рабочий день	13	полупик	0	0	0	0	2,715	0	0	0
21.11.2017	рабочий день	14	полупик	0	0	0	0	2,813	0	0	0
21.11.2017	рабочий день	15	полупик	0	0	0	0	2,798	0	0	0
21.11.2017	рабочий день	16	пик	0	0	0	0	2,842	0	0	0
21.11.2017	рабочий день	17	пик	0	0	0	0	2,839	0	0	0
21.11.2017	рабочий день	18	пик	0	0	0	0	2,804	0	0	0
21.11.2017	рабочий день	19	пик	0	0	0	0	2,827	0	0	0
21.11.2017	рабочий день	20	пик	0	0	0	0	2,824	0	0	0
21.11.2017	рабочий день	21	полупик	0	0	0	0	2,827	0	0	0
21.11.2017	рабочий день	22	минимум	0	0	0	0	2,813	0	0	0
21.11.2017	рабочий день	23	минимум	0	0	0	0	2,776	0	0	0
22.11.2017	рабочий день	0	минимум	0	0	0	0	2,802	0	0	0
22.11.2017	рабочий день	1	минимум	0	0	0	0	2,793	0	0	0
22.11.2017	рабочий день	2	минимум	0	0	0	0	2,667	0	0	0
22.11.2017	рабочий день	3	минимум	0	0	0	0	2,926	0	0	0
22.11.2017	рабочий день	4	минимум	0	0	0	0	3,005	0	0	0
22.11.2017	рабочий день	5	минимум	0	0	0	0	3,009	0	0	0
22.11.2017	рабочий день	6	минимум	0	0	0	0	2,986	0	0	0
22.11.2017	рабочий день	7	полупик	0	0	0	0	3,022	0	0	0
22.11.2017	рабочий день	8	полупик	0	0	0	0	3,039	0	0	0
22.11.2017	рабочий день	9	пик	0	0	0	0	3,028	0	0	0
22.11.2017	рабочий день	10	пик	0	0	0	0	2,93	0	0	0
22.11.2017	рабочий день	11	полупик	0	0	0	0	2,901	0	0	0
22.11.2017	рабочий день	12	полупик	0	0	0	0	2,919	0	0	0
22.11.2017	рабочий день	13	полупик	0	0	0	0	2,907	0	0	0
22.11.2017	рабочий день	14	полупик	0	0	0	0	2,934	0	0	0
22.11.2017	рабочий день	15	полупик	0	0	0	0	2,864	0	0	0
22.11.2017	рабочий день	16	пик	0	0	0	0	2,901	0	0	0
22.11.2017	рабочий день	17	пик	0	0	0	0	2,918	0	0	0
22.11.2017	рабочий день	18	пик	0	0	0	0	2,961	0	0	0
22.11.2017	рабочий день	19	пик	0	0	0	0	2,951	0	0	0
22.11.2017	рабочий день	20	пик	0	0	0	0	2,934	0	0	0
22.11.2017	рабочий день	21	полупик	0	0	0	0	2,941	0	0	0
22.11.2017	рабочий день	22	минимум	0	0	0	0	2,92	0	0	0
22.11.2017	рабочий день	23	минимум	0	0	0	0	2,916	0	0	0
23.11.2017	рабочий день	0	минимум	0	0	0	0	2,79	0	0	0
23.11.2017	рабочий день	1	минимум	0	0	0	0	2,879	0	0	0
23.11.2017	рабочий день	2	минимум	0	0	0	0	2,885	0	0	0
23.11.2017	рабочий день	3	минимум	0	0	0	0	2,666	0	0	0
23.11.2017	рабочий день	4	минимум	0	0	0	0	2,552	0	0	0
23.11.2017	рабочий день	5	минимум	0	0	0	0	2,803	0	0	0
23.11.2017	рабочий день	6	минимум	0	0	0	0	2,932	0	0	0
23.11.2017	рабочий день	7	полупик	0	0	0	0	2,918	0	0	0
23.11.2017	рабочий день	8	полупик	0	0	0	0	2,948	0	0	0
23.11.2017	рабочий день	9	пик	0	0	0	0	2,951	0	0	0
23.11.2017	рабочий день	10	пик	0	0	0	0	2,867	0	0	0
23.11.2017	рабочий день	11	полупик	0	0	0	0	2,927	0	0	0
23.11.2017	рабочий день	12	полупик	0	0	0	0	2,959	0	0	0
23.11.2017	рабочий день	13	полупик	0	0	0	0	2,352	0	0	0
23.11.2017	рабочий день	14	полупик	0	0	0	0	1,211	0	0	0
23.11.2017	рабочий день	15	полупик	0	0	0	0	0,869	0	0	0
23.11.2017	рабочий день	16	пик	0	0	0	0	0,77	0	0	0
23.11.2017	рабочий день	17	пик	0	0	0	0	0,76	0	0	0
23.11.2017	рабочий день	18	пик	0	0	0	0	0,757	0	0	0
23.11.2017	рабочий день	19	пик	0	0	0	0	0,777	0	0	0
23.11.2017	рабочий день	20	пик	0	0	0	0	0,56	0	0	0
23.11.2017	рабочий день	21	полупик	0	0	0	0	0,694	0	0	0
23.11.2017	рабочий день	22	минимум	0	0	0	0	0,505	0	0	0
23.11.2017	рабочий день	23	минимум	0	0	0	0	0,778	0	0	0
24.11.2017	рабочий день	0	минимум	0	0	0	0	0,771	0	0	0
24.11.2017	рабочий день	1	минимум	0	0	0	0	0,611	0	0	0
24.11.2017	рабочий день	2	минимум	0	0	0	0	0,752	0	0	0
24.11.2017	рабочий день	3	минимум	0	0	0	0	0,785	0	0	0
24.11.2017	рабочий день	4	минимум	0	0	0	0	0,757	0	0	0
24.11.2017	рабочий день	5	минимум	0	0	0	0	0,825	0	0	0
24.11.2017	рабочий день	6	минимум	0	0	0	0	0,88	0	0	0
24.11.2017	рабочий день	7	полупик	0	0	0	0	0,889	0	0	0
24.11.2017	рабочий день	8	полупик	0	0	0	0	0,773	0	0	0
24.11.2017	рабочий день	9	пик	0	0	0	0	0,531	0	0	0
24.11.2017	рабочий день	10	пик	0	0	0	0	0,687	0	0	0
24.11.2017	рабочий день	11	полупик	0	0	0	0	0,723	0	0	0
24.11.2017	рабочий день	12	полупик	0	0	0	0	0,76	0	0	0
24.11.2017	рабочий день	13	полупик	0	0	0	0	0,776	0	0	0
24.11.2017	рабочий день	14	полупик	0	0	0	0	0,73	0	0	0
24.11.2017	рабочий день	15	полупик	0	0	0	0	0,827	0	0	0
24.11.2017	рабочий день	16	пик	0	0	0	0	0,756	0	0	0
24.11.2017	рабочий день	17	пик	0	0	0	0	0,733	0	0	0
24.11.2017	рабочий день	18	пик	0	0	0	0	0,694	0	0	0
